0.000000e+00 5.000000e-01 -1.500000e-01 0.000000e+00 0.000000e+00 0.000000e+00 -1.570796e+00 8.069990e-01 -1.031084e+00 -1.570796e+00 2.240854e-01 -1.031084e+00 -1.570796e+00 2.240854e-01 -1.031084e+00 -1.570796e+00 8.069990e-01 -1.031084e+00 0.000000e+00 0.000000e+00 6.804493e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -5.875334e-01 -1.321995e+00 0.000000e+00 -1.909528e+00 1.321995e+00 0.000000e+00 -1.909528e+00 1.321995e+00 0.000000e+00 -5.875334e-01 -1.321995e+00 0.000000e+00 0.000000e+00 0.000000e+00 5.000000e-01 -1.500000e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 6.804493e-01 0.000000e+00 0.000000e+00 0.000000e+00 
8.165281e-08 4.998716e-01 -1.433238e-01 -2.400838e-07 8.960325e-06 -1.502554e-06 -1.570796e+00 8.010372e-01 -1.043688e+00 -1.570796e+00 2.059325e-01 -1.018688e+00 -1.570796e+00 2.059325e-01 -1.018688e+00 -1.570796e+00 8.010372e-01 -1.043688e+00 1.078158e-04 -1.679184e-02 6.541016e-01 -5.178744e-04 -1.589114e-03 5.388135e-05 5.171469e-08 -6.039139e-01 -1.200917e+00 5.552880e-08 -1.720788e+00 1.154751e+00 3.388297e-08 -1.720788e+00 1.154751e+00 2.815899e-08 -6.039138e-01 -1.200917e+00 1.423458e-02 1.570281e-01 8.165325e-08 4.998716e-01 -1.433238e-01 -2.399939e-07 8.960310e-06 -1.502570e-06 1.078160e-04 -1.679184e-02 6.541016e-01 -5.178298e-04 -1.589121e-03 5.387348e-05 
1.657026e-05 4.996924e-01 -1.369193e-01 -4.812872e-05 -3.194097e-05 1.006032e-07 -1.570796e+00 7.949373e-01 -1.055142e+00 -1.570796e+00 1.896766e-01 -1.008038e+00 -1.570796e+00 1.896766e-01 -1.008038e+00 -1.570796e+00 7.949373e-01 -1.055142e+00 3.267812e-03 -1.826058e-02 6.263378e-01 -8.306220e-03 -5.792533e-03 2.465075e-04 3.406353e-07 -6.153053e-01 -1.091861e+00 3.668409e-07 -1.530137e+00 9.731452e-01 2.178763e-07 -1.530137e+00 9.731457e-01 1.783306e-07 -6.153047e-01 -1.091862e+00 3.602210e-02 3.129033e-01 1.657027e-05 4.996924e-01 -1.369193e-01 -4.812736e-05 -3.194118e-05 1.003390e-07 3.267813e-03 -1.826056e-02 6.263378e-01 -8.305917e-03 -5.792580e-03 2.464514e-04 
6.476346e-05 4.995090e-01 -1.307972e-01 -1.616359e-04 -1.044517e-04 2.623459e-06 -1.570796e+00 7.887453e-01 -1.065561e+00 -1.570796e+00 1.753337e-01 -9.992656e-01 -1.570796e+00 1.753337e-01 -9.992656e-01 -1.570796e+00 7.887453e-01 -1.065561e+00 6.344187e-03 -1.840758e-02 5.982240e-01 -1.435410e-02 -8.711796e-03 2.453921e-04 3.244466e-07 -6.224588e-01 -9.934415e-01 3.484271e-07 -1.338313e+00 7.795224e-01 2.129466e-07 -1.338313e+00 7.795229e-01 1.771558e-07 -6.224582e-01 -9.934427e-01 5.812570e-02 4.574962e-01 6.476348e-05 4.995090e-01 -1.307972e-01 -1.616312e-04 -1.044525e-04 2.622610e-06 6.344188e-03 -1.840756e-02 5.982240e-01 -1.435376e-02 -8.711850e-03 2.453333e-04 
1.432008e-04 4.993244e-01 -1.249512e-01 -3.349650e-04 -2.062614e-04 4.972512e-06 -1.570796e+00 7.825001e-01 -1.075043e+00 -1.570796e+00 1.629115e-01 -9.924792e-01 -1.570796e+00 1.629115e-01 -9.924792e-01 -1.570796e+00 7.825001e-01 -1.075043e+00 9.337428e-03 -1.850798e-02 5.711742e-01 -2.030646e-02 -1.165073e-02 2.250242e-04 2.637077e-07 -6.260139e-01 -9.044742e-01 2.834718e-07 -1.146135e+00 5.763743e-01 1.667297e-07 -1.146135e+00 5.763747e-01 1.347408e-07 -6.260135e-01 -9.044752e-01 7.985406e-02 5.836303e-01 1.432008e-04 4.993244e-01 -1.249512e-01 -3.349571e-04 -2.062627e-04 4.971074e-06 9.337429e-03 -1.850796e-02 5.711742e-01 -2.030614e-02 -1.165079e-02 2.249653e-04 
2.514372e-04 4.991390e-01 -1.193699e-01 -5.676459e-04 -3.374050e-04 7.126712e-06 -1.570796e+00 7.762351e-01 -1.083678e+00 -1.570796e+00 1.524091e-01 -9.877608e-01 -1.570796e+00 1.524091e-01 -9.877608e-01 -1.570796e+00 7.762351e-01 -1.083678e+00 1.230616e-02 -1.857140e-02 5.452950e-01 -2.622247e-02 -1.457342e-02 2.056055e-04 1.959371e-07 -6.265208e-01 -8.239322e-01 2.111801e-07 -9.544944e-01 3.663177e-01 1.111293e-07 -9.544945e-01 3.663180e-01 8.136889e-08 -6.265205e-01 -8.239329e-01 1.012257e-01 6.920230e-01 2.514372e-04 4.991390e-01 -1.193699e-01 -5.676350e-04 -3.374068e-04 7.124683e-06 1.230616e-02 -1.857138e-02 5.452950e-01 -2.622219e-02 -1.457346e-02 2.055464e-04 
3.892223e-04 4.989531e-01 -1.140415e-01 -8.591985e-04 -4.975942e-04 9.074746e-06 -1.570796e+00 7.699781e-01 -1.091546e+00 -1.570796e+00 1.438162e-01 -9.851655e-01 -1.570796e+00 1.438162e-01 -9.851655e-01 -1.570796e+00 7.699781e-01 -1.091546e+00 1.524606e-02 -1.860090e-02 5.205609e-01 -3.207797e-02 -1.745809e-02 1.835941e-04 1.599876e-07 -6.244501e-01 -7.509282e-01 1.725719e-07 -7.643340e-01 1.520363e-01 8.759998e-08 -7.643341e-01 1.520366e-01 6.199357e-08 -6.244498e-01 -7.509288e-01 1.222734e-01 7.839766e-01 3.892223e-04 4.989531e-01 -1.140415e-01 -8.591848e-04 -4.975964e-04 9.072125e-06 1.524607e-02 -1.860088e-02 5.205610e-01 -3.207770e-02 -1.745813e-02 1.835349e-04 
5.562118e-04 4.987670e-01 -1.089550e-01 -1.208891e-03 -6.863773e-04 1.078639e-05 -1.570796e+00 7.637530e-01 -1.098719e+00 -1.570796e+00 1.371136e-01 -9.847232e-01 -1.570796e+00 1.371136e-01 -9.847232e-01 -1.570796e+00 7.637530e-01 -1.098719e+00 1.814468e-02 -1.859969e-02 4.969337e-01 -3.784526e-02 -2.028943e-02 1.581436e-04 1.217109e-07 -6.202126e-01 -6.846793e-01 1.315926e-07 -5.766139e-01 -6.377952e-02 5.971309e-08 -5.766140e-01 -6.377932e-02 3.744978e-08 -6.202123e-01 -6.846798e-01 1.430285e-01 8.607776e-01 5.562118e-04 4.987670e-01 -1.089550e-01 -1.208874e-03 -6.863799e-04 1.078318e-05 1.814468e-02 -1.859967e-02 4.969337e-01 -3.784499e-02 -2.028947e-02 1.580840e-04 
7.519231e-04 4.985812e-01 -1.040993e-01 -1.615702e-03 -9.031538e-04 1.222536e-05 -1.570796e+00 7.575796e-01 -1.105260e+00 -1.570796e+00 1.322720e-01 -9.864357e-01 -1.570796e+00 1.322720e-01 -9.864357e-01 -1.570796e+00 7.575797e-01 -1.105260e+00 2.098830e-02 -1.857119e-02 4.743730e-01 -4.349739e-02 -2.305460e-02 1.290147e-04 8.934625e-08 -6.141605e-01 -6.245038e-01 9.686400e-08 -3.922836e-01 -2.784979e-01 3.759771e-08 -3.922836e-01 -2.784978e-01 1.813759e-08 -6.141604e-01 -6.245041e-01 1.635198e-01 9.236565e-01 7.519232e-04 4.985812e-01 -1.040993e-01 -1.615683e-03 -9.031568e-04 1.222155e-05 2.098830e-02 -1.857117e-02 4.743730e-01 -4.349713e-02 -2.305464e-02 1.289553e-04 
9.757300e-04 4.983957e-01 -9.946415e-02 -2.078328e-03 -1.147187e-03 1.335420e-05 -1.570796e+00 7.514743e-01 -1.111226e+00 -1.570796e+00 1.292521e-01 -9.902771e-01 -1.570796e+00 1.292521e-01 -9.902771e-01 -1.570796e+00 7.514744e-01 -1.111226e+00 2.376409e-02 -1.851923e-02 4.528403e-01 -4.900891e-02 -2.574120e-02 9.612596e-05 7.281337e-08 -6.065966e-01 -5.698050e-01 7.890919e-08 -2.122383e-01 -4.896346e-01 3.100128e-08 -2.122383e-01 -4.896345e-01 1.507709e-08 -6.065965e-01 -5.698052e-01 1.837726e-01 9.737651e-01 9.757301e-04 4.983957e-01 -9.946415e-02 -2.078306e-03 -1.147191e-03 1.334979e-05 2.376409e-02 -1.851921e-02 4.528404e-01 -4.900866e-02 -2.574124e-02 9.606665e-05 
