0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.890270e-09 6.890270e-09 6.890270e-09 6.890270e-09 6.890270e-09 6.890270e-09 2.067078e-05 2.067078e-05 2.067078e-05 2.067078e-05 2.067078e-05 2.067078e-05 4.134143e-02 4.134143e-02 4.134143e-02 4.134143e-02 4.134143e-02 4.134143e-02 
5.512183e-08 5.512183e-08 5.512183e-08 5.512183e-08 5.512183e-08 5.512183e-08 8.268232e-05 8.268232e-05 8.268232e-05 8.268232e-05 8.268232e-05 8.268232e-05 8.268123e-02 8.268123e-02 8.268123e-02 8.268123e-02 8.268123e-02 8.268123e-02 
1.860344e-07 1.860344e-07 1.860344e-07 1.860344e-07 1.860344e-07 1.860344e-07 1.860322e-04 1.860322e-04 1.860322e-04 1.860322e-04 1.860322e-04 1.860322e-04 1.240178e-01 1.240178e-01 1.240178e-01 1.240178e-01 1.240178e-01 1.240178e-01 
4.409642e-07 4.409642e-07 4.409642e-07 4.409642e-07 4.409642e-07 4.409642e-07 3.307162e-04 3.307162e-04 3.307162e-04 3.307162e-04 3.307162e-04 3.307162e-04 1.653494e-01 1.653494e-01 1.653494e-01 1.653494e-01 1.653494e-01 1.653494e-01 
8.612430e-07 8.612430e-07 8.612430e-07 8.612430e-07 8.612430e-07 8.612430e-07 5.167288e-04 5.167288e-04 5.167288e-04 5.167288e-04 5.167288e-04 5.167288e-04 2.066745e-01 2.066745e-01 2.066745e-01 2.066745e-01 2.066745e-01 2.066745e-01 
1.488196e-06 1.488196e-06 1.488196e-06 1.488196e-06 1.488196e-06 1.488196e-06 7.440625e-04 7.440625e-04 7.440625e-04 7.440625e-04 7.440625e-04 7.440625e-04 2.479915e-01 2.479915e-01 2.479915e-01 2.479915e-01 2.479915e-01 2.479915e-01 
2.363139e-06 2.363139e-06 2.363139e-06 2.363139e-06 2.363139e-06 2.363139e-06 1.012708e-03 1.012708e-03 1.012708e-03 1.012708e-03 1.012708e-03 1.012708e-03 2.892986e-01 2.892986e-01 2.892986e-01 2.892986e-01 2.892986e-01 2.892986e-01 
3.527380e-06 3.527380e-06 3.527380e-06 3.527380e-06 3.527380e-06 3.527380e-06 1.322656e-03 1.322656e-03 1.322656e-03 1.322656e-03 1.322656e-03 1.322656e-03 3.305944e-01 3.305944e-01 3.305944e-01 3.305944e-01 3.305944e-01 3.305944e-01 
5.022214e-06 5.022214e-06 5.022214e-06 5.022214e-06 5.022214e-06 5.022214e-06 1.673893e-03 1.673893e-03 1.673893e-03 1.673893e-03 1.673893e-03 1.673893e-03 3.718771e-01 3.718771e-01 3.718771e-01 3.718771e-01 3.718771e-01 3.718771e-01 
6.888924e-06 6.888924e-06 6.888924e-06 6.888924e-06 6.888924e-06 6.888924e-06 2.066405e-03 2.066405e-03 2.066405e-03 2.066405e-03 2.066405e-03 2.066405e-03 4.131451e-01 4.131451e-01 4.131451e-01 4.131451e-01 4.131451e-01 4.131451e-01 
9.168777e-06 9.168777e-06 9.168777e-06 9.168777e-06 9.168777e-06 9.168777e-06 2.500177e-03 2.500177e-03 2.500177e-03 2.500177e-03 2.500177e-03 2.500177e-03 4.543968e-01 4.543968e-01 4.543968e-01 4.543968e-01 4.543968e-01 4.543968e-01 
1.190303e-05 1.190303e-05 1.190303e-05 1.190303e-05 1.190303e-05 1.190303e-05 2.975193e-03 2.975193e-03 2.975193e-03 2.975193e-03 2.975193e-03 2.975193e-03 4.956305e-01 4.956305e-01 4.956305e-01 4.956305e-01 4.956305e-01 4.956305e-01 
1.513290e-05 1.513290e-05 1.513290e-05 1.513290e-05 1.513290e-05 1.513290e-05 3.491432e-03 3.491432e-03 3.491432e-03 3.491432e-03 3.491432e-03 3.491432e-03 5.368447e-01 5.368447e-01 5.368447e-01 5.368447e-01 5.368447e-01 5.368447e-01 
1.889962e-05 1.889962e-05 1.889962e-05 1.889962e-05 1.889962e-05 1.889962e-05 4.048875e-03 4.048875e-03 4.048875e-03 4.048875e-03 4.048875e-03 4.048875e-03 5.780377e-01 5.780377e-01 5.780377e-01 5.780377e-01 5.780377e-01 5.780377e-01 
2.324438e-05 2.324438e-05 2.324438e-05 2.324438e-05 2.324438e-05 2.324438e-05 4.647500e-03 4.647500e-03 4.647500e-03 4.647500e-03 4.647500e-03 4.647500e-03 6.192079e-01 6.192079e-01 6.192079e-01 6.192079e-01 6.192079e-01 6.192079e-01 
2.820834e-05 2.820834e-05 2.820834e-05 2.820834e-05 2.820834e-05 2.820834e-05 5.287283e-03 5.287283e-03 5.287283e-03 5.287283e-03 5.287283e-03 5.287283e-03 6.603536e-01 6.603536e-01 6.603536e-01 6.603536e-01 6.603536e-01 6.603536e-01 
3.383266e-05 3.383266e-05 3.383266e-05 3.383266e-05 3.383266e-05 3.383266e-05 5.968198e-03 5.968198e-03 5.968198e-03 5.968198e-03 5.968198e-03 5.968198e-03 7.014733e-01 7.014733e-01 7.014733e-01 7.014733e-01 7.014733e-01 7.014733e-01 
4.015844e-05 4.015844e-05 4.015844e-05 4.015844e-05 4.015844e-05 4.015844e-05 6.690220e-03 6.690220e-03 6.690220e-03 6.690220e-03 6.690220e-03 6.690220e-03 7.425652e-01 7.425652e-01 7.425652e-01 7.425652e-01 7.425652e-01 7.425652e-01 
4.722679e-05 4.722679e-05 4.722679e-05 4.722679e-05 4.722679e-05 4.722679e-05 7.453319e-03 7.453319e-03 7.453319e-03 7.453319e-03 7.453319e-03 7.453319e-03 7.836279e-01 7.836279e-01 7.836279e-01 7.836279e-01 7.836279e-01 7.836279e-01 
5.507876e-05 5.507876e-05 5.507876e-05 5.507876e-05 5.507876e-05 5.507876e-05 8.257465e-03 8.257465e-03 8.257465e-03 8.257465e-03 8.257465e-03 8.257465e-03 8.246596e-01 8.246596e-01 8.246596e-01 8.246596e-01 8.246596e-01 8.246596e-01 
6.375539e-05 6.375539e-05 6.375539e-05 6.375539e-05 6.375539e-05 6.375539e-05 9.102627e-03 9.102627e-03 9.102627e-03 9.102627e-03 9.102627e-03 9.102627e-03 8.656588e-01 8.656588e-01 8.656588e-01 8.656588e-01 8.656588e-01 8.656588e-01 
7.329768e-05 7.329768e-05 7.329768e-05 7.329768e-05 7.329768e-05 7.329768e-05 9.988772e-03 9.988772e-03 9.988772e-03 9.988772e-03 9.988772e-03 9.988772e-03 9.066238e-01 9.066238e-01 9.066238e-01 9.066238e-01 9.066238e-01 9.066238e-01 
8.374659e-05 8.374659e-05 8.374659e-05 8.374659e-05 8.374659e-05 8.374659e-05 1.091586e-02 1.091586e-02 1.091586e-02 1.091586e-02 1.091586e-02 1.091586e-02 9.475530e-01 9.475530e-01 9.475530e-01 9.475530e-01 9.475530e-01 9.475530e-01 
9.514304e-05 9.514304e-05 9.514304e-05 9.514304e-05 9.514304e-05 9.514304e-05 1.188387e-02 1.188387e-02 1.188387e-02 1.188387e-02 1.188387e-02 1.188387e-02 9.884448e-01 9.884448e-01 9.884448e-01 9.884448e-01 9.884448e-01 9.884448e-01 
1.075279e-04 1.075279e-04 1.075279e-04 1.075279e-04 1.075279e-04 1.075279e-04 1.289274e-02 1.289274e-02 1.289274e-02 1.289274e-02 1.289274e-02 1.289274e-02 1.029298e+00 1.029298e+00 1.029298e+00 1.029298e+00 1.029298e+00 1.029298e+00 
1.209421e-04 1.209421e-04 1.209421e-04 1.209421e-04 1.209421e-04 1.209421e-04 1.394245e-02 1.394245e-02 1.394245e-02 1.394245e-02 1.394245e-02 1.394245e-02 1.070110e+00 1.070110e+00 1.070110e+00 1.070110e+00 1.070110e+00 1.070110e+00 
1.354264e-04 1.354264e-04 1.354264e-04 1.354264e-04 1.354264e-04 1.354264e-04 1.503294e-02 1.503294e-02 1.503294e-02 1.503294e-02 1.503294e-02 1.503294e-02 1.110880e+00 1.110880e+00 1.110880e+00 1.110880e+00 1.110880e+00 1.110880e+00 
1.510216e-04 1.510216e-04 1.510216e-04 1.510216e-04 1.510216e-04 1.510216e-04 1.616419e-02 1.616419e-02 1.616419e-02 1.616419e-02 1.616419e-02 1.616419e-02 1.151606e+00 1.151606e+00 1.151606e+00 1.151606e+00 1.151606e+00 1.151606e+00 
1.677684e-04 1.677684e-04 1.677684e-04 1.677684e-04 1.677684e-04 1.677684e-04 1.733614e-02 1.733614e-02 1.733614e-02 1.733614e-02 1.733614e-02 1.733614e-02 1.192286e+00 1.192286e+00 1.192286e+00 1.192286e+00 1.192286e+00 1.192286e+00 
1.857074e-04 1.857074e-04 1.857074e-04 1.857074e-04 1.857074e-04 1.857074e-04 1.854875e-02 1.854875e-02 1.854875e-02 1.854875e-02 1.854875e-02 1.854875e-02 1.232920e+00 1.232920e+00 1.232920e+00 1.232920e+00 1.232920e+00 1.232920e+00 
2.048794e-04 2.048794e-04 2.048794e-04 2.048794e-04 2.048794e-04 2.048794e-04 1.980196e-02 1.980196e-02 1.980196e-02 1.980196e-02 1.980196e-02 1.980196e-02 1.273504e+00 1.273504e+00 1.273504e+00 1.273504e+00 1.273504e+00 1.273504e+00 
2.253249e-04 2.253249e-04 2.253249e-04 2.253249e-04 2.253249e-04 2.253249e-04 2.109574e-02 2.109574e-02 2.109574e-02 2.109574e-02 2.109574e-02 2.109574e-02 1.314039e+00 1.314039e+00 1.314039e+00 1.314039e+00 1.314039e+00 1.314039e+00 
2.470844e-04 2.470844e-04 2.470844e-04 2.470844e-04 2.470844e-04 2.470844e-04 2.243002e-02 2.243002e-02 2.243002e-02 2.243002e-02 2.243002e-02 2.243002e-02 1.354522e+00 1.354522e+00 1.354522e+00 1.354522e+00 1.354522e+00 1.354522e+00 
2.701984e-04 2.701984e-04 2.701984e-04 2.701984e-04 2.701984e-04 2.701984e-04 2.380477e-02 2.380477e-02 2.380477e-02 2.380477e-02 2.380477e-02 2.380477e-02 1.394951e+00 1.394951e+00 1.394951e+00 1.394951e+00 1.394951e+00 1.394951e+00 
2.947074e-04 2.947074e-04 2.947074e-04 2.947074e-04 2.947074e-04 2.947074e-04 2.521991e-02 2.521991e-02 2.521991e-02 2.521991e-02 2.521991e-02 2.521991e-02 1.435325e+00 1.435325e+00 1.435325e+00 1.435325e+00 1.435325e+00 1.435325e+00 
3.206517e-04 3.206517e-04 3.206517e-04 3.206517e-04 3.206517e-04 3.206517e-04 2.667540e-02 2.667540e-02 2.667540e-02 2.667540e-02 2.667540e-02 2.667540e-02 1.475642e+00 1.475642e+00 1.475642e+00 1.475642e+00 1.475642e+00 1.475642e+00 
3.480716e-04 3.480716e-04 3.480716e-04 3.480716e-04 3.480716e-04 3.480716e-04 2.817117e-02 2.817117e-02 2.817117e-02 2.817117e-02 2.817117e-02 2.817117e-02 1.515902e+00 1.515902e+00 1.515902e+00 1.515902e+00 1.515902e+00 1.515902e+00 
3.770074e-04 3.770074e-04 3.770074e-04 3.770074e-04 3.770074e-04 3.770074e-04 2.970718e-02 2.970718e-02 2.970718e-02 2.970718e-02 2.970718e-02 2.970718e-02 1.556101e+00 1.556101e+00 1.556101e+00 1.556101e+00 1.556101e+00 1.556101e+00 
4.074994e-04 4.074994e-04 4.074994e-04 4.074994e-04 4.074994e-04 4.074994e-04 3.128336e-02 3.128336e-02 3.128336e-02 3.128336e-02 3.128336e-02 3.128336e-02 1.596239e+00 1.596239e+00 1.596239e+00 1.596239e+00 1.596239e+00 1.596239e+00 
4.395875e-04 4.395875e-04 4.395875e-04 4.395875e-04 4.395875e-04 4.395875e-04 3.289964e-02 3.289964e-02 3.289964e-02 3.289964e-02 3.289964e-02 3.289964e-02 1.636314e+00 1.636314e+00 1.636314e+00 1.636314e+00 1.636314e+00 1.636314e+00 
4.733120e-04 4.733120e-04 4.733120e-04 4.733120e-04 4.733120e-04 4.733120e-04 3.455596e-02 3.455596e-02 3.455596e-02 3.455596e-02 3.455596e-02 3.455596e-02 1.676324e+00 1.676324e+00 1.676324e+00 1.676324e+00 1.676324e+00 1.676324e+00 
5.087128e-04 5.087128e-04 5.087128e-04 5.087128e-04 5.087128e-04 5.087128e-04 3.625226e-02 3.625226e-02 3.625226e-02 3.625226e-02 3.625226e-02 3.625226e-02 1.716268e+00 1.716268e+00 1.716268e+00 1.716268e+00 1.716268e+00 1.716268e+00 
5.458298e-04 5.458298e-04 5.458298e-04 5.458298e-04 5.458298e-04 5.458298e-04 3.798848e-02 3.798848e-02 3.798848e-02 3.798848e-02 3.798848e-02 3.798848e-02 1.756145e+00 1.756145e+00 1.756145e+00 1.756145e+00 1.756145e+00 1.756145e+00 
5.847030e-04 5.847030e-04 5.847030e-04 5.847030e-04 5.847030e-04 5.847030e-04 3.976453e-02 3.976453e-02 3.976453e-02 3.976453e-02 3.976453e-02 3.976453e-02 1.795952e+00 1.795952e+00 1.795952e+00 1.795952e+00 1.795952e+00 1.795952e+00 
6.253721e-04 6.253721e-04 6.253721e-04 6.253721e-04 6.253721e-04 6.253721e-04 4.158036e-02 4.158036e-02 4.158036e-02 4.158036e-02 4.158036e-02 4.158036e-02 1.835688e+00 1.835688e+00 1.835688e+00 1.835688e+00 1.835688e+00 1.835688e+00 
6.678769e-04 6.678769e-04 6.678769e-04 6.678769e-04 6.678769e-04 6.678769e-04 4.343588e-02 4.343588e-02 4.343588e-02 4.343588e-02 4.343588e-02 4.343588e-02 1.875352e+00 1.875352e+00 1.875352e+00 1.875352e+00 1.875352e+00 1.875352e+00 
7.122571e-04 7.122571e-04 7.122571e-04 7.122571e-04 7.122571e-04 7.122571e-04 4.533103e-02 4.533103e-02 4.533103e-02 4.533103e-02 4.533103e-02 4.533103e-02 1.914941e+00 1.914941e+00 1.914941e+00 1.914941e+00 1.914941e+00 1.914941e+00 
7.585522e-04 7.585522e-04 7.585522e-04 7.585522e-04 7.585522e-04 7.585522e-04 4.726574e-02 4.726574e-02 4.726574e-02 4.726574e-02 4.726574e-02 4.726574e-02 1.954455e+00 1.954455e+00 1.954455e+00 1.954455e+00 1.954455e+00 1.954455e+00 
8.068017e-04 8.068017e-04 8.068017e-04 8.068017e-04 8.068017e-04 8.068017e-04 4.923992e-02 4.923992e-02 4.923992e-02 4.923992e-02 4.923992e-02 4.923992e-02 1.993892e+00 1.993892e+00 1.993892e+00 1.993892e+00 1.993892e+00 1.993892e+00 
8.570452e-04 8.570452e-04 8.570452e-04 8.570452e-04 8.570452e-04 8.570452e-04 5.125350e-02 5.125350e-02 5.125350e-02 5.125350e-02 5.125350e-02 5.125350e-02 2.033250e+00 2.033250e+00 2.033250e+00 2.033250e+00 2.033250e+00 2.033250e+00 
9.093218e-04 9.093218e-04 9.093218e-04 9.093218e-04 9.093218e-04 9.093218e-04 5.330639e-02 5.330639e-02 5.330639e-02 5.330639e-02 5.330639e-02 5.330639e-02 2.072528e+00 2.072528e+00 2.072528e+00 2.072528e+00 2.072528e+00 2.072528e+00 
9.636710e-04 9.636710e-04 9.636710e-04 9.636710e-04 9.636710e-04 9.636710e-04 5.539853e-02 5.539853e-02 5.539853e-02 5.539853e-02 5.539853e-02 5.539853e-02 2.111724e+00 2.111724e+00 2.111724e+00 2.111724e+00 2.111724e+00 2.111724e+00 
1.020132e-03 1.020132e-03 1.020132e-03 1.020132e-03 1.020132e-03 1.020132e-03 5.752981e-02 5.752981e-02 5.752981e-02 5.752981e-02 5.752981e-02 5.752981e-02 2.150837e+00 2.150837e+00 2.150837e+00 2.150837e+00 2.150837e+00 2.150837e+00 
1.078744e-03 1.078744e-03 1.078744e-03 1.078744e-03 1.078744e-03 1.078744e-03 5.970017e-02 5.970017e-02 5.970017e-02 5.970017e-02 5.970017e-02 5.970017e-02 2.189865e+00 2.189865e+00 2.189865e+00 2.189865e+00 2.189865e+00 2.189865e+00 
1.139545e-03 1.139545e-03 1.139545e-03 1.139545e-03 1.139545e-03 1.139545e-03 6.190951e-02 6.190951e-02 6.190951e-02 6.190951e-02 6.190951e-02 6.190951e-02 2.228806e+00 2.228806e+00 2.228806e+00 2.228806e+00 2.228806e+00 2.228806e+00 
1.202576e-03 1.202576e-03 1.202576e-03 1.202576e-03 1.202576e-03 1.202576e-03 6.415775e-02 6.415775e-02 6.415775e-02 6.415775e-02 6.415775e-02 6.415775e-02 2.267660e+00 2.267660e+00 2.267660e+00 2.267660e+00 2.267660e+00 2.267660e+00 
1.267874e-03 1.267874e-03 1.267874e-03 1.267874e-03 1.267874e-03 1.267874e-03 6.644480e-02 6.644480e-02 6.644480e-02 6.644480e-02 6.644480e-02 6.644480e-02 2.306423e+00 2.306423e+00 2.306423e+00 2.306423e+00 2.306423e+00 2.306423e+00 
1.335478e-03 1.335478e-03 1.335478e-03 1.335478e-03 1.335478e-03 1.335478e-03 6.877057e-02 6.877057e-02 6.877057e-02 6.877057e-02 6.877057e-02 6.877057e-02 2.345096e+00 2.345096e+00 2.345096e+00 2.345096e+00 2.345096e+00 2.345096e+00 
1.405428e-03 1.405428e-03 1.405428e-03 1.405428e-03 1.405428e-03 1.405428e-03 7.113496e-02 7.113496e-02 7.113496e-02 7.113496e-02 7.113496e-02 7.113496e-02 2.383676e+00 2.383676e+00 2.383676e+00 2.383676e+00 2.383676e+00 2.383676e+00 
1.477761e-03 1.477761e-03 1.477761e-03 1.477761e-03 1.477761e-03 1.477761e-03 7.353789e-02 7.353789e-02 7.353789e-02 7.353789e-02 7.353789e-02 7.353789e-02 2.422162e+00 2.422162e+00 2.422162e+00 2.422162e+00 2.422162e+00 2.422162e+00 
1.552516e-03 1.552516e-03 1.552516e-03 1.552516e-03 1.552516e-03 1.552516e-03 7.597926e-02 7.597926e-02 7.597926e-02 7.597926e-02 7.597926e-02 7.597926e-02 2.460553e+00 2.460553e+00 2.460553e+00 2.460553e+00 2.460553e+00 2.460553e+00 
1.629732e-03 1.629732e-03 1.629732e-03 1.629732e-03 1.629732e-03 1.629732e-03 7.845897e-02 7.845897e-02 7.845897e-02 7.845897e-02 7.845897e-02 7.845897e-02 2.498846e+00 2.498846e+00 2.498846e+00 2.498846e+00 2.498846e+00 2.498846e+00 
1.709447e-03 1.709447e-03 1.709447e-03 1.709447e-03 1.709447e-03 1.709447e-03 8.097692e-02 8.097692e-02 8.097692e-02 8.097692e-02 8.097692e-02 8.097692e-02 2.537041e+00 2.537041e+00 2.537041e+00 2.537041e+00 2.537041e+00 2.537041e+00 
1.791699e-03 1.791699e-03 1.791699e-03 1.791699e-03 1.791699e-03 1.791699e-03 8.353301e-02 8.353301e-02 8.353301e-02 8.353301e-02 8.353301e-02 8.353301e-02 2.575136e+00 2.575136e+00 2.575136e+00 2.575136e+00 2.575136e+00 2.575136e+00 
1.876526e-03 1.876526e-03 1.876526e-03 1.876526e-03 1.876526e-03 1.876526e-03 8.612715e-02 8.612715e-02 8.612715e-02 8.612715e-02 8.612715e-02 8.612715e-02 2.613128e+00 2.613128e+00 2.613128e+00 2.613128e+00 2.613128e+00 2.613128e+00 
1.963966e-03 1.963966e-03 1.963966e-03 1.963966e-03 1.963966e-03 1.963966e-03 8.875924e-02 8.875924e-02 8.875924e-02 8.875924e-02 8.875924e-02 8.875924e-02 2.651018e+00 2.651018e+00 2.651018e+00 2.651018e+00 2.651018e+00 2.651018e+00 
2.054057e-03 2.054057e-03 2.054057e-03 2.054057e-03 2.054057e-03 2.054057e-03 9.142916e-02 9.142916e-02 9.142916e-02 9.142916e-02 9.142916e-02 9.142916e-02 2.688803e+00 2.688803e+00 2.688803e+00 2.688803e+00 2.688803e+00 2.688803e+00 
2.146837e-03 2.146837e-03 2.146837e-03 2.146837e-03 2.146837e-03 2.146837e-03 9.413681e-02 9.413681e-02 9.413681e-02 9.413681e-02 9.413681e-02 9.413681e-02 2.726482e+00 2.726482e+00 2.726482e+00 2.726482e+00 2.726482e+00 2.726482e+00 
2.242343e-03 2.242343e-03 2.242343e-03 2.242343e-03 2.242343e-03 2.242343e-03 9.688208e-02 9.688208e-02 9.688208e-02 9.688208e-02 9.688208e-02 9.688208e-02 2.764053e+00 2.764053e+00 2.764053e+00 2.764053e+00 2.764053e+00 2.764053e+00 
2.340613e-03 2.340613e-03 2.340613e-03 2.340613e-03 2.340613e-03 2.340613e-03 9.966488e-02 9.966488e-02 9.966488e-02 9.966488e-02 9.966488e-02 9.966488e-02 2.801515e+00 2.801515e+00 2.801515e+00 2.801515e+00 2.801515e+00 2.801515e+00 
2.441685e-03 2.441685e-03 2.441685e-03 2.441685e-03 2.441685e-03 2.441685e-03 1.024851e-01 1.024851e-01 1.024851e-01 1.024851e-01 1.024851e-01 1.024851e-01 2.838867e+00 2.838867e+00 2.838867e+00 2.838867e+00 2.838867e+00 2.838867e+00 
2.545596e-03 2.545596e-03 2.545596e-03 2.545596e-03 2.545596e-03 2.545596e-03 1.053426e-01 1.053426e-01 1.053426e-01 1.053426e-01 1.053426e-01 1.053426e-01 2.876106e+00 2.876106e+00 2.876106e+00 2.876106e+00 2.876106e+00 2.876106e+00 
2.652383e-03 2.652383e-03 2.652383e-03 2.652383e-03 2.652383e-03 2.652383e-03 1.082373e-01 1.082373e-01 1.082373e-01 1.082373e-01 1.082373e-01 1.082373e-01 2.913232e+00 2.913232e+00 2.913232e+00 2.913232e+00 2.913232e+00 2.913232e+00 
2.762083e-03 2.762083e-03 2.762083e-03 2.762083e-03 2.762083e-03 2.762083e-03 1.111690e-01 1.111690e-01 1.111690e-01 1.111690e-01 1.111690e-01 1.111690e-01 2.950243e+00 2.950243e+00 2.950243e+00 2.950243e+00 2.950243e+00 2.950243e+00 
2.874733e-03 2.874733e-03 2.874733e-03 2.874733e-03 2.874733e-03 2.874733e-03 1.141377e-01 1.141377e-01 1.141377e-01 1.141377e-01 1.141377e-01 1.141377e-01 2.987138e+00 2.987138e+00 2.987138e+00 2.987138e+00 2.987138e+00 2.987138e+00 
2.990370e-03 2.990370e-03 2.990370e-03 2.990370e-03 2.990370e-03 2.990370e-03 1.171432e-01 1.171432e-01 1.171432e-01 1.171432e-01 1.171432e-01 1.171432e-01 3.023914e+00 3.023914e+00 3.023914e+00 3.023914e+00 3.023914e+00 3.023914e+00 
3.109032e-03 3.109032e-03 3.109032e-03 3.109032e-03 3.109032e-03 3.109032e-03 1.201855e-01 1.201855e-01 1.201855e-01 1.201855e-01 1.201855e-01 1.201855e-01 3.060571e+00 3.060571e+00 3.060571e+00 3.060571e+00 3.060571e+00 3.060571e+00 
3.230754e-03 3.230754e-03 3.230754e-03 3.230754e-03 3.230754e-03 3.230754e-03 1.232643e-01 1.232643e-01 1.232643e-01 1.232643e-01 1.232643e-01 1.232643e-01 3.097108e+00 3.097108e+00 3.097108e+00 3.097108e+00 3.097108e+00 3.097108e+00 
3.355573e-03 3.355573e-03 3.355573e-03 3.355573e-03 3.355573e-03 3.355573e-03 1.263797e-01 1.263797e-01 1.263797e-01 1.263797e-01 1.263797e-01 1.263797e-01 3.133522e+00 3.133522e+00 3.133522e+00 3.133522e+00 3.133522e+00 3.133522e+00 
3.483525e-03 3.483525e-03 3.483525e-03 3.483525e-03 3.483525e-03 3.483525e-03 1.295313e-01 1.295313e-01 1.295313e-01 1.295313e-01 1.295313e-01 1.295313e-01 3.169812e+00 3.169812e+00 3.169812e+00 3.169812e+00 3.169812e+00 3.169812e+00 
3.614647e-03 3.614647e-03 3.614647e-03 3.614647e-03 3.614647e-03 3.614647e-03 1.327192e-01 1.327192e-01 1.327192e-01 1.327192e-01 1.327192e-01 1.327192e-01 3.205977e+00 3.205977e+00 3.205977e+00 3.205977e+00 3.205977e+00 3.205977e+00 
3.748976e-03 3.748976e-03 3.748976e-03 3.748976e-03 3.748976e-03 3.748976e-03 1.359433e-01 1.359433e-01 1.359433e-01 1.359433e-01 1.359433e-01 1.359433e-01 3.242016e+00 3.242016e+00 3.242016e+00 3.242016e+00 3.242016e+00 3.242016e+00 
3.886546e-03 3.886546e-03 3.886546e-03 3.886546e-03 3.886546e-03 3.886546e-03 1.392032e-01 1.392032e-01 1.392032e-01 1.392032e-01 1.392032e-01 1.392032e-01 3.277927e+00 3.277927e+00 3.277927e+00 3.277927e+00 3.277927e+00 3.277927e+00 
4.027394e-03 4.027394e-03 4.027394e-03 4.027394e-03 4.027394e-03 4.027394e-03 1.424991e-01 1.424991e-01 1.424991e-01 1.424991e-01 1.424991e-01 1.424991e-01 3.313708e+00 3.313708e+00 3.313708e+00 3.313708e+00 3.313708e+00 3.313708e+00 
4.171556e-03 4.171556e-03 4.171556e-03 4.171556e-03 4.171556e-03 4.171556e-03 1.458306e-01 1.458306e-01 1.458306e-01 1.458306e-01 1.458306e-01 1.458306e-01 3.349358e+00 3.349358e+00 3.349358e+00 3.349358e+00 3.349358e+00 3.349358e+00 
4.319067e-03 4.319067e-03 4.319067e-03 4.319067e-03 4.319067e-03 4.319067e-03 1.491977e-01 1.491977e-01 1.491977e-01 1.491977e-01 1.491977e-01 1.491977e-01 3.384876e+00 3.384876e+00 3.384876e+00 3.384876e+00 3.384876e+00 3.384876e+00 
4.469963e-03 4.469963e-03 4.469963e-03 4.469963e-03 4.469963e-03 4.469963e-03 1.526003e-01 1.526003e-01 1.526003e-01 1.526003e-01 1.526003e-01 1.526003e-01 3.420261e+00 3.420261e+00 3.420261e+00 3.420261e+00 3.420261e+00 3.420261e+00 
4.624280e-03 4.624280e-03 4.624280e-03 4.624280e-03 4.624280e-03 4.624280e-03 1.560382e-01 1.560382e-01 1.560382e-01 1.560382e-01 1.560382e-01 1.560382e-01 3.455511e+00 3.455511e+00 3.455511e+00 3.455511e+00 3.455511e+00 3.455511e+00 
4.782051e-03 4.782051e-03 4.782051e-03 4.782051e-03 4.782051e-03 4.782051e-03 1.595113e-01 1.595113e-01 1.595113e-01 1.595113e-01 1.595113e-01 1.595113e-01 3.490624e+00 3.490624e+00 3.490624e+00 3.490624e+00 3.490624e+00 3.490624e+00 
