3.814621e+00 1.896981e+00 -9.509300e-01 -8.432811e-01 -9.727088e-01 -8.347329e-01 8.804227e+00 1.071617e+01 7.767055e+00 9.333826e+00 -9.574250e-01 -8.395396e-01 
3.402738e+00 1.476255e+00 -1.359118e+00 -8.619990e-01 -1.381983e+00 -8.550006e-01 1.004901e+01 1.082529e+01 9.030185e+00 9.924191e+00 -1.363058e+00 -8.600687e-01 
2.988492e+00 1.107323e+00 -1.741037e+00 -8.885562e-01 -1.765220e+00 -8.837470e-01 1.099105e+01 1.079169e+01 1.011645e+01 1.038528e+01 -1.742083e+00 -8.881418e-01 
2.846141e+00 9.824735e-01 -2.073288e+00 -9.335167e-01 -2.098412e+00 -9.293726e-01 1.150839e+01 1.055725e+01 1.088394e+01 1.065884e+01 -2.100998e+00 -9.231562e-01 
2.819417e+00 9.629058e-01 -2.346373e+00 -9.815896e-01 -2.366452e+00 -9.791159e-01 1.165316e+01 1.017196e+01 1.136034e+01 1.077503e+01 -2.393081e+00 -9.664128e-01 
2.753625e+00 9.258283e-01 -2.564145e+00 -1.038440e+00 -2.578040e+00 -1.037540e+00 1.170462e+01 9.856929e+00 1.172293e+01 1.084222e+01 -2.616834e+00 -1.023618e+00 
2.647753e+00 8.682338e-01 -2.721842e+00 -1.105043e+00 -2.729407e+00 -1.105177e+00 1.175858e+01 9.669896e+00 1.200098e+01 1.089110e+01 -2.770648e+00 -1.093234e+00 
2.507483e+00 7.919314e-01 -2.816768e+00 -1.179230e+00 -2.818321e+00 -1.179900e+00 1.187179e+01 9.634351e+00 1.221523e+01 1.094271e+01 -2.854419e+00 -1.171479e+00 
2.341589e+00 7.013444e-01 -2.849101e+00 -1.257248e+00 -2.845476e+00 -1.258072e+00 1.207162e+01 9.751488e+00 1.238912e+01 1.101399e+01 -2.871346e+00 -1.253429e+00 
2.159752e+00 6.022291e-01 -2.821703e+00 -1.334435e+00 -2.814049e+00 -1.335181e+00 1.236161e+01 1.000605e+01 1.254814e+01 1.111843e+01 -2.827246e+00 -1.333710e+00 
1.970623e+00 5.004928e-01 -2.739389e+00 -1.405876e+00 -2.728919e+00 -1.406427e+00 1.273088e+01 1.037380e+01 1.271593e+01 1.126522e+01 -2.729529e+00 -1.407103e+00 
1.780699e+00 4.013030e-01 -2.607449e+00 -1.466846e+00 -2.595129e+00 -1.467130e+00 1.316251e+01 1.082852e+01 1.290854e+01 1.145793e+01 -2.585338e+00 -1.468909e+00 
1.594129e+00 3.087782e-01 -2.429926e+00 -1.512892e+00 -2.416213e+00 -1.512821e+00 1.363525e+01 1.134445e+01 1.312857e+01 1.169200e+01 -2.399509e+00 -1.514930e+00 
1.412902e+00 2.259390e-01 -2.207462e+00 -1.539776e+00 -2.192166e+00 -1.539212e+00 1.412148e+01 1.189678e+01 1.336268e+01 1.195430e+01 -2.172211e+00 -1.541274e+00 
1.237115e+00 1.548552e-01 -1.934687e+00 -1.543277e+00 -1.916960e+00 -1.542004e+00 1.458303e+01 1.246097e+01 1.358066e+01 1.222347e+01 -1.896343e+00 -1.544014e+00 
1.065406e+00 9.712581e-02 -1.596780e+00 -1.518771e+00 -1.575069e+00 -1.516474e+00 1.496426e+01 1.301022e+01 1.373268e+01 1.246934e+01 -1.554148e+00 -1.518638e+00 
8.956233e-01 5.463443e-02 -1.163751e+00 -1.460408e+00 -1.135655e+00 -1.456635e+00 1.518050e+01 1.351145e+01 1.374114e+01 1.264998e+01 -1.111334e+00 -1.459117e+00 
1.204262e+00 3.530234e-01 -5.610808e-01 -1.363996e+00 -5.273301e-01 -1.357088e+00 1.478426e+01 1.371611e+01 1.325128e+01 1.257856e+01 -5.645608e-01 -1.364173e+00 
1.477296e+00 6.644099e-01 3.003066e-01 -1.198935e+00 3.375386e-01 -1.193238e+00 1.372570e+01 1.362063e+01 1.211570e+01 1.220233e+01 2.961154e-01 -1.199224e+00 
1.315083e+00 8.272295e-01 1.545308e+00 -9.611326e-01 1.598771e+00 -9.524774e-01 1.217302e+01 1.341147e+01 1.030350e+01 1.149016e+01 1.549587e+00 -9.607933e-01 
-7.263738e-01 2.479896e-01 3.353391e+00 -6.234145e-01 3.436542e+00 -6.075207e-01 1.017779e+01 1.307308e+01 8.130575e+00 1.055009e+01 3.367026e+00 -6.220793e-01 
-1.299419e+01 5.393979e+00 4.949271e+00 -6.282284e-01 5.742932e+00 -7.113536e-01 -8.607182e+00 -2.272624e+00 -9.018589e+00 -3.027527e+00 3.377090e+01 2.601760e+01 
-1.541602e+01 -1.142989e-01 6.188746e+00 -2.423492e-01 5.977746e+00 -2.753308e-01 -6.068062e+00 -1.226409e+00 -4.913847e+00 -1.186052e+00 1.410433e+01 7.785936e+00 
-6.673234e+00 -1.498331e+00 1.021693e+01 5.237882e+00 2.749799e+00 -9.958105e-01 -8.408380e+00 -1.782390e+00 -6.973118e+00 -1.446052e+00 1.032834e+01 5.506724e+00 
-1.300857e+01 -4.720989e+00 3.631982e+00 3.816268e-01 -5.434109e+00 1.118662e+01 -8.498195e+00 -2.027369e+00 -1.365713e+01 -4.970135e+00 3.042557e+00 -7.661351e-01 
-4.330234e+00 -4.497980e-01 -1.587977e+01 -9.238639e+00 -2.830750e+01 -1.438101e+01 -4.390843e-01 -2.445115e-01 -1.214504e+00 -4.420089e-01 5.987372e+00 -5.787893e-02 
-1.287363e+01 -1.418372e+00 1.139921e+00 -1.268940e+00 -4.291435e+00 -3.565907e+00 -1.973774e+00 -4.530038e-01 -2.499439e+00 -5.063262e-01 1.216764e+00 -6.262846e-01 
1.038982e+01 1.638120e+00 -2.994372e+01 -1.211296e+01 -3.608071e+01 -1.454319e+01 1.084497e+01 1.717436e+00 1.054433e+01 1.659563e+00 -3.903526e+00 -1.595190e+00 
1.145245e+01 1.772945e+00 -2.722062e+01 -1.079611e+01 -3.367522e+01 -1.328359e+01 1.165064e+01 1.826796e+00 1.148967e+01 1.790582e+00 -6.223242e+00 -2.571401e+00 
1.187668e+01 1.833476e+00 -2.432796e+01 -9.489418e+00 -3.072125e+01 -1.189720e+01 1.196807e+01 1.860217e+00 1.190227e+01 1.845106e+00 -8.233846e+00 -3.369062e+00 
1.133773e+01 1.762906e+00 -2.344684e+01 -9.030515e+00 -2.929156e+01 -1.117913e+01 1.129881e+01 1.752734e+00 1.132666e+01 1.757970e+00 -8.347647e+00 -3.470748e+00 
1.007270e+01 1.568649e+00 -2.430914e+01 -9.235417e+00 -2.972278e+01 -1.116512e+01 9.932418e+00 1.530065e+00 1.004235e+01 1.554449e+00 -6.648646e+00 -2.935256e+00 
8.729504e+00 1.321812e+00 -2.538979e+01 -9.465323e+00 -3.106788e+01 -1.141105e+01 8.570504e+00 1.278083e+00 8.702880e+00 1.308461e+00 -4.457362e+00 -2.230864e+00 
7.662355e+00 1.077923e+00 -2.582260e+01 -9.389024e+00 -3.212440e+01 -1.144818e+01 7.535736e+00 1.043742e+00 7.648084e+00 1.070091e+00 -2.832431e+00 -1.717002e+00 
6.875566e+00 8.516088e-01 -2.535741e+01 -8.919396e+00 -3.222722e+01 -1.102276e+01 6.798756e+00 8.319427e-01 6.873944e+00 8.506426e-01 -2.113163e+00 -1.495270e+00 
6.184438e+00 6.223003e-01 -2.350232e+01 -7.830724e+00 -3.066983e+01 -9.753601e+00 6.160328e+00 6.186667e-01 6.198388e+00 6.320958e-01 -2.468566e+00 -1.593468e+00 
4.929920e+00 2.586698e-01 -1.720878e+01 -4.692105e+00 -2.361275e+01 -5.422310e+00 4.974900e+00 2.848360e-01 4.991581e+00 3.087538e-01 -5.048912e+00 -2.205568e+00 
2.854064e+00 -2.279714e-01 -6.240221e+00 2.400440e-01 -1.198519e+01 1.525945e+00 2.839170e+00 -2.126316e-01 2.903838e+00 -1.798833e-01 -5.193130e+00 -3.092773e-01 
2.371923e+00 -3.678014e-01 -4.053771e+00 1.049904e+00 -9.419401e+00 3.167937e+00 2.360833e+00 -3.650947e-01 2.382289e+00 -3.554511e-01 -3.947471e+00 9.665070e-01 
2.161084e+00 -4.661698e-01 -3.031481e+00 1.411284e+00 -8.015270e+00 4.080620e+00 2.153269e+00 -4.630149e-01 2.167771e+00 -4.557954e-01 -3.285920e+00 1.608338e+00 
1.991620e+00 -5.459877e-01 -2.099114e+00 1.709553e+00 -6.681611e+00 4.902362e+00 1.983687e+00 -5.419651e-01 1.996404e+00 -5.353535e-01 -2.638100e+00 2.219864e+00 
1.828213e+00 -6.113280e-01 -1.176998e+00 1.975181e+00 -5.321766e+00 5.685853e+00 1.819245e+00 -6.064599e-01 1.831022e+00 -6.002943e-01 -1.950229e+00 2.847468e+00 
1.652615e+00 -6.646379e-01 -2.461293e-01 2.216854e+00 -3.911055e+00 6.440983e+00 1.642027e+00 -6.589441e-01 1.653273e+00 -6.532512e-01 -1.203287e+00 3.500694e+00 
1.451549e+00 -7.077660e-01 6.973658e-01 2.436621e+00 -2.438215e+00 7.168359e+00 1.438942e+00 -7.012544e-01 1.449911e+00 -6.961779e-01 -3.855906e-01 4.182188e+00 
1.215753e+00 -7.421570e-01 1.639523e+00 2.629121e+00 -9.023853e-01 7.861652e+00 1.200864e+00 -7.348463e-01 1.211775e+00 -7.305971e-01 5.097662e-01 4.889619e+00 
9.396725e-01 -7.690392e-01 2.541663e+00 2.778620e+00 6.903123e-01 8.510948e+00 9.225286e-01 -7.609770e-01 9.335075e-01 -7.578600e-01 1.488868e+00 5.618326e+00 
6.219582e-01 -7.895732e-01 3.330960e+00 2.855232e+00 2.329122e+00 9.105403e+00 6.029401e-01 -7.808462e-01 6.140310e-01 -7.792122e-01 2.561036e+00 6.363428e+00 
2.656269e-01 -8.050871e-01 3.904324e+00 2.817325e+00 4.000221e+00 9.636183e+00 2.454406e-01 -7.958378e-01 2.566627e-01 -7.960049e-01 3.739543e+00 7.121345e+00 
-1.224393e-01 -8.174269e-01 4.169146e+00 2.631706e+00 5.678404e+00 1.009440e+01 -1.431738e-01 -8.078981e-01 -1.315578e-01 -8.099521e-01 5.028458e+00 7.885199e+00 
-5.320579e-01 -8.290362e-01 4.110179e+00 2.305340e+00 7.307807e+00 1.046314e+01 -5.532467e-01 -8.196884e-01 -5.403850e-01 -8.233626e-01 6.395398e+00 8.633639e+00 
-9.492292e-01 -8.426382e-01 3.810592e+00 1.893885e+00 8.793925e+00 1.071398e+01 -9.709395e-01 -8.341305e-01 -9.556145e-01 -8.389632e-01 7.757818e+00 9.324651e+00 
-1.357437e+00 -8.613781e-01 3.399463e+00 1.473690e+00 1.003910e+01 1.082335e+01 -1.380198e+00 -8.543989e-01 -1.361309e+00 -8.594849e-01 9.019329e+00 9.914158e+00 
-1.724250e+00 -9.000405e-01 3.296740e+00 1.352251e+00 1.079561e+01 1.064610e+01 -1.751830e+00 -8.933620e-01 -1.766829e+00 -8.816766e-01 9.923444e+00 1.028171e+01 
-2.042764e+00 -9.369776e-01 3.294066e+00 1.331021e+00 1.110876e+01 1.024527e+01 -2.066825e+00 -9.324168e-01 -2.114916e+00 -9.099621e-01 1.051123e+01 1.045999e+01 
-2.317454e+00 -9.816245e-01 3.235233e+00 1.281758e+00 1.126195e+01 9.868611e+00 -2.335907e+00 -9.791184e-01 -2.404330e+00 -9.533949e-01 1.099503e+01 1.057705e+01 
-2.539826e+00 -1.036682e+00 3.114506e+00 1.198609e+00 1.135440e+01 9.587568e+00 -2.552019e+00 -1.035815e+00 -2.627312e+00 -1.012090e+00 1.139860e+01 1.066356e+01 
-2.703486e+00 -1.102015e+00 2.934329e+00 1.081591e+00 1.146613e+01 9.447542e+00 -2.709487e+00 -1.102307e+00 -2.779186e+00 -1.083731e+00 1.173593e+01 1.074178e+01 
-2.805210e+00 -1.175494e+00 2.702986e+00 9.351007e-01 1.165313e+01 9.470567e+00 -2.805716e+00 -1.176522e+00 -2.859857e+00 -1.164290e+00 1.202341e+01 1.083035e+01 
-2.844841e+00 -1.253391e+00 2.432847e+00 7.667400e-01 1.194229e+01 9.656135e+00 -2.840985e+00 -1.254838e+00 -2.872825e+00 -1.248650e+00 1.227998e+01 1.094412e+01 
-2.824991e+00 -1.331024e+00 2.137916e+00 5.857628e-01 1.233622e+01 9.986975e+00 -2.818075e+00 -1.332682e+00 -2.824419e+00 -1.331268e+00 1.252565e+01 1.109378e+01 
-2.750029e+00 -1.403389e+00 1.831958e+00 4.018073e-01 1.282193e+01 1.043665e+01 -2.741227e+00 -1.405099e+00 -2.722268e+00 -1.406781e+00 1.277724e+01 1.128520e+01 
-2.624935e+00 -1.465601e+00 1.527212e+00 2.239782e-01 1.337779e+01 1.097524e+01 -2.614952e+00 -1.467183e+00 -2.573873e+00 -1.470338e+00 1.304420e+01 1.151824e+01 
-2.453368e+00 -1.513022e+00 1.233755e+00 6.019379e-02 1.397558e+01 1.157253e+01 -2.442246e+00 -1.514242e+00 -2.384240e+00 -1.517626e+00 1.332433e+01 1.178566e+01 
-2.235647e+00 -1.541253e+00 9.592587e-01 -8.306499e-02 1.457945e+01 1.219896e+01 -2.222753e+00 -1.541810e+00 -2.153729e+00 -1.544702e+00 1.360215e+01 1.207298e+01 
-1.966283e+00 -1.545954e+00 7.089711e-01 -2.007416e-01 1.514271e+01 1.282512e+01 -1.950322e+00 -1.545488e+00 -1.875552e+00 -1.547662e+00 1.384757e+01 1.235866e+01 
-1.630354e+00 -1.522419e+00 4.859876e-01 -2.888609e-01 1.560170e+01 1.341997e+01 -1.609367e+00 -1.520494e+00 -1.532135e+00 -1.522079e+00 1.401223e+01 1.261315e+01 
-1.197892e+00 -1.464754e+00 2.918770e-01 -3.438073e-01 1.586389e+01 1.394666e+01 -1.169076e+00 -1.460819e+00 -1.089342e+00 -1.462056e+00 1.402149e+01 1.279581e+01 
-5.799950e-01 -1.370245e+00 1.044114e+00 2.434651e-01 1.506687e+01 1.390274e+01 -5.344810e-01 -1.358937e+00 -5.808969e-01 -1.370305e+00 1.331869e+01 1.260467e+01 
2.952601e-01 -1.200628e+00 1.425039e+00 6.273365e-01 1.380030e+01 1.367685e+01 3.337914e-01 -1.194270e+00 2.918258e-01 -1.200867e+00 1.215737e+01 1.221870e+01 
1.543171e+00 -9.617651e-01 1.300628e+00 8.133079e-01 1.220322e+01 1.343803e+01 1.596474e+00 -9.531399e-01 1.547744e+00 -9.614006e-01 1.031688e+01 1.149341e+01 
3.351753e+00 -6.238901e-01 -7.333276e-01 2.389370e-01 1.020071e+01 1.309427e+01 3.434912e+00 -6.079949e-01 3.365389e+00 -6.225541e-01 8.135039e+00 1.054889e+01 
4.896204e+00 -3.807462e-01 -1.380448e+01 1.472127e+00 -6.144903e+00 -1.199943e+00 4.987512e+00 -5.570211e-01 1.995700e+01 1.380023e+01 -6.319825e+00 -1.817711e+00 
6.162078e+00 -2.558644e-01 -1.558231e+01 -1.787698e-01 -6.149075e+00 -1.245066e+00 5.943701e+00 -2.811091e-01 1.404831e+01 7.785477e+00 -4.670593e+00 -1.172204e+00 
1.007678e+01 5.174708e+00 -6.428064e+00 -1.464526e+00 -8.461005e+00 -1.787048e+00 2.649928e+00 -1.010701e+00 1.024735e+01 5.477663e+00 -6.768690e+00 -1.425564e+00 
9.844704e+00 3.606682e+00 -1.242614e+01 -1.621769e+00 -3.318157e+00 -7.781704e-01 6.066262e+00 -2.381154e-01 1.028156e+01 4.037949e+00 -1.310933e+01 -1.640755e+00 
-1.090576e+01 -7.191028e+00 -6.334729e+00 -6.277788e-01 -3.987668e-01 -2.611555e-01 -3.003210e+01 -1.511119e+01 5.847290e+00 -1.051562e-01 -1.195522e+00 -4.861564e-01 
2.670315e+00 -6.205421e-01 -1.309882e+01 -1.396675e+00 -1.943800e+00 -4.427731e-01 -4.609948e+00 -3.700151e+00 1.142805e+00 -6.527557e-01 -2.603219e+00 -5.239956e-01 
-2.985301e+01 -1.206731e+01 1.040793e+01 1.636395e+00 1.108578e+01 1.834073e+00 -3.663009e+01 -1.474787e+01 -3.677060e+00 -1.496142e+00 1.053206e+01 1.654051e+00 
-2.716503e+01 -1.076814e+01 1.144084e+01 1.768517e+00 1.163734e+01 1.823121e+00 -3.374963e+01 -1.330020e+01 -6.158065e+00 -2.542473e+00 1.148283e+01 1.788407e+00 
-2.426851e+01 -9.461804e+00 1.187140e+01 1.832207e+00 1.195929e+01 1.858315e+00 -3.070494e+01 -1.188045e+01 -8.237170e+00 -3.367584e+00 1.189688e+01 1.843792e+00 
-2.341488e+01 -9.015118e+00 1.133307e+01 1.761853e+00 1.129217e+01 1.751287e+00 -2.924942e+01 -1.115459e+01 -8.361287e+00 -3.473160e+00 1.132193e+01 1.756879e+00 
-2.427654e+01 -9.219316e+00 1.006724e+01 1.567429e+00 9.925600e+00 1.528552e+00 -2.967146e+01 -1.113678e+01 -6.667447e+00 -2.939594e+00 1.003696e+01 1.553257e+00 
-2.533313e+01 -9.438121e+00 8.721454e+00 1.320046e+00 8.561678e+00 1.276125e+00 -3.101079e+01 -1.137722e+01 -4.481377e+00 -2.237010e+00 8.694988e+00 1.306775e+00 
-2.572130e+01 -9.340948e+00 7.648711e+00 1.074947e+00 7.521991e+00 1.040750e+00 -3.204134e+01 -1.139677e+01 -2.871560e+00 -1.727906e+00 7.634775e+00 1.067299e+00 
-2.516253e+01 -8.826735e+00 6.847999e+00 8.455681e-01 6.772251e+00 8.262794e-01 -3.205521e+01 -1.091837e+01 -2.195911e+00 -1.519210e+00 6.847272e+00 8.451530e-01 
-2.300930e+01 -7.595433e+00 6.107487e+00 6.052828e-01 6.087178e+00 6.032302e-01 -3.015008e+01 -9.449575e+00 -2.701193e+00 -1.658790e+00 6.124784e+00 6.174199e-01 
-1.544902e+01 -3.863006e+00 4.624514e+00 1.918163e-01 4.678143e+00 2.235358e-01 -2.158247e+01 -4.254062e+00 -5.700716e+00 -2.302236e+00 4.698677e+00 2.520468e-01 
-5.810633e+00 3.949105e-01 2.771563e+00 -2.365703e-01 2.753113e+00 -2.264336e-01 -1.155989e+01 1.775613e+00 -4.969175e+00 -6.902394e-02 2.809130e+00 -2.002750e-01 
-4.033154e+00 1.057008e+00 2.366980e+00 -3.682089e-01 2.356767e+00 -3.657007e-01 -9.392021e+00 3.182353e+00 -3.935755e+00 9.804310e-01 2.376653e+00 -3.566842e-01 
-3.030013e+00 1.412299e+00 2.160520e+00 -4.662611e-01 2.152776e+00 -4.631153e-01 -8.011409e+00 4.081684e+00 -3.285175e+00 1.609981e+00 2.167178e+00 -4.559298e-01 
-2.098551e+00 1.710272e+00 1.991298e+00 -5.460652e-01 1.983372e+00 -5.420408e-01 -6.679145e+00 4.902714e+00 -2.637835e+00 2.220894e+00 1.996082e+00 -5.354329e-01 
-1.176539e+00 1.975861e+00 1.827924e+00 -6.114034e-01 1.818954e+00 -6.065314e-01 -5.319519e+00 5.686080e+00 -1.949948e+00 2.848457e+00 1.830734e+00 -6.003653e-01 
-2.455982e-01 2.217550e+00 1.652306e+00 -6.647202e-01 1.641726e+00 -6.590208e-01 -3.908760e+00 6.441265e+00 -1.202864e+00 3.501803e+00 1.652964e+00 -6.533331e-01 
6.978265e-01 2.437296e+00 1.451266e+00 -7.078452e-01 1.438654e+00 -7.013286e-01 -2.436078e+00 7.168521e+00 -3.851145e-01 4.183293e+00 1.449626e+00 -6.962507e-01 
1.639973e+00 2.629778e+00 1.215482e+00 -7.422323e-01 1.200593e+00 -7.349176e-01 -9.003421e-01 7.861757e+00 5.102996e-01 4.890760e+00 1.211504e+00 -7.306706e-01 
2.542203e+00 2.779316e+00 9.394066e-01 -7.691149e-01 9.222638e-01 -7.610481e-01 6.922335e-01 8.510985e+00 1.489455e+00 5.619496e+00 9.332411e-01 -7.579341e-01 
3.331755e+00 2.856046e+00 6.216942e-01 -7.896488e-01 6.026759e-01 -7.809178e-01 2.330845e+00 9.105331e+00 2.561633e+00 6.364603e+00 6.137660e-01 -7.792860e-01 
3.905610e+00 2.818388e+00 2.653572e-01 -8.051716e-01 2.451622e-01 -7.959158e-01 4.001655e+00 9.635968e+00 3.740119e+00 7.122506e+00 2.563839e-01 -7.960796e-01 
4.171064e+00 2.633098e+00 -1.227069e-01 -8.175223e-01 -1.434572e-01 -8.079830e-01 5.679416e+00 1.009399e+01 5.028935e+00 7.886296e+00 -1.318491e-01 -8.100276e-01 
4.112626e+00 2.306962e+00 -5.322957e-01 -8.291153e-01 -5.534726e-01 -8.197607e-01 7.308215e+00 1.046243e+01 6.395580e+00 8.634580e+00 -5.406270e-01 -8.234385e-01 
3.813396e+00 1.895665e+00 -9.494603e-01 -8.427175e-01 -9.711640e-01 -8.342035e-01 8.794024e+00 1.071313e+01 7.757984e+00 9.325580e+00 -9.558496e-01 -8.390398e-01 
3.402444e+00 1.475557e+00 -1.357656e+00 -8.614628e-01 -1.380429e+00 -8.544774e-01 1.003909e+01 1.082246e+01 9.019498e+00 9.915084e+00 -1.361543e+00 -8.595614e-01 
3.278797e+00 1.337329e+00 -1.725830e+00 -8.997536e-01 -1.753355e+00 -8.931015e-01 1.081257e+01 1.065894e+01 9.940087e+00 1.029116e+01 -1.766213e+00 -8.823380e-01 
3.276934e+00 1.316995e+00 -2.044376e+00 -9.369768e-01 -2.068518e+00 -9.324055e-01 1.112696e+01 1.025914e+01 1.052918e+01 1.047030e+01 -2.114600e+00 -9.106830e-01 
3.220153e+00 1.269535e+00 -2.318856e+00 -9.816975e-01 -2.337394e+00 -9.791918e-01 1.127842e+01 9.881036e+00 1.101123e+01 1.058657e+01 -2.403935e+00 -9.540514e-01 
3.102395e+00 1.188861e+00 -2.540962e+00 -1.036839e+00 -2.553271e+00 -1.035965e+00 1.136868e+01 9.598152e+00 1.141233e+01 1.067185e+01 -2.626973e+00 -1.012660e+00 
2.926081e+00 1.074938e+00 -2.704325e+00 -1.102219e+00 -2.710427e+00 -1.102504e+00 1.147737e+01 9.455560e+00 1.174643e+01 1.074845e+01 -2.778975e+00 -1.084187e+00 
2.699292e+00 9.319614e-01 -2.805704e+00 -1.175723e+00 -2.806281e+00 -1.176735e+00 1.166066e+01 9.475604e+00 1.203007e+01 1.083508e+01 -2.859803e+00 -1.164628e+00 
2.434171e+00 7.673449e-01 -2.844983e+00 -1.253614e+00 -2.841143e+00 -1.255034e+00 1.194545e+01 9.657811e+00 1.228249e+01 1.094670e+01 -2.872966e+00 -1.248868e+00 
2.144563e+00 5.902119e-01 -2.824760e+00 -1.331219e+00 -2.817809e+00 -1.332832e+00 1.233439e+01 9.985027e+00 1.252397e+01 1.109417e+01 -2.824750e+00 -1.331377e+00 
1.844027e+00 4.100682e-01 -2.749484e+00 -1.403546e+00 -2.740589e+00 -1.405192e+00 1.281457e+01 1.043082e+01 1.277191e+01 1.128361e+01 -2.722858e+00 -1.406801e+00 
1.544503e+00 2.357942e-01 -2.624081e+00 -1.465697e+00 -2.613961e+00 -1.467206e+00 1.336443e+01 1.096545e+01 1.303574e+01 1.151493e+01 -2.574658e+00 -1.470283e+00 
