-2.000000e-01 5.500000e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 -9.997195e-01 -4.446116e-01 -1.697262e+00 -4.446116e-01 -1.697262e+00 -4.446116e-01 -9.997195e-01 -4.446116e-01 -9.997195e-01 -4.446116e-01 -1.697262e+00 -4.446116e-01 1.077291e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 1.053046e+00 -5.566004e+00 -4.512958e+00 5.566004e+00 -4.512958e+00 5.566004e+00 1.053046e+00 -5.566004e+00 1.053046e+00 -5.566004e+00 -4.512958e+00 5.566004e+00 0.000000e+00 0.000000e+00 
-1.894589e-01 5.498845e-01 -4.254933e-05 2.562121e-05 -1.175725e-04 6.145030e-05 -9.915242e-01 -4.952472e-01 -1.738159e+00 -3.945185e-01 -1.738159e+00 -3.945185e-01 -9.915242e-01 -4.952472e-01 -9.915242e-01 -4.952472e-01 -1.738159e+00 -3.945185e-01 1.031709e+00 -1.239201e-02 -7.133388e-03 4.625212e-03 -1.636978e-02 9.050540e-03 6.137033e-01 -4.616637e+00 -3.625621e+00 4.365077e+00 -3.625621e+00 4.365077e+00 6.137033e-01 -4.616637e+00 6.137033e-01 -4.616637e+00 -3.625621e+00 4.365077e+00 1.512126e-02 5.605873e-01 
-1.793669e-01 5.497640e-01 -1.175612e-04 7.706515e-05 -2.772449e-04 1.712868e-04 -9.870259e-01 -5.377867e-01 -1.768897e+00 -3.591696e-01 -1.768897e+00 -3.591696e-01 -9.870259e-01 -5.377867e-01 -9.870259e-01 -5.377867e-01 -1.768897e+00 -3.591696e-01 9.858706e-01 -1.156277e-02 -7.419915e-03 5.375386e-03 -1.497338e-02 1.294256e-02 3.020332e-01 -3.923560e+00 -2.478155e+00 2.612468e+00 -2.478155e+00 2.612468e+00 3.020332e-01 -3.923560e+00 3.020332e-01 -3.923560e+00 -2.478155e+00 2.612468e+00 3.793353e-02 7.490929e-01 
-1.697625e-01 5.496537e-01 -1.875424e-04 1.293352e-04 -4.145473e-04 3.193550e-04 -9.852270e-01 -5.742358e-01 -1.786990e+00 -3.438176e-01 -1.786990e+00 -3.438176e-01 -9.852270e-01 -5.742358e-01 -9.852270e-01 -5.742358e-01 -1.786990e+00 -3.438176e-01 9.341200e-01 -1.056092e-02 -6.568053e-03 5.017076e-03 -1.262747e-02 1.646925e-02 6.806191e-02 -3.387145e+00 -1.116590e+00 4.063521e-01 -1.116590e+00 4.063521e-01 6.806191e-02 -3.387145e+00 6.806191e-02 -3.387145e+00 -1.116590e+00 4.063521e-01 7.166092e-02 5.826120e-01 
-1.606847e-01 5.495498e-01 -2.509496e-04 1.792064e-04 -5.351769e-04 4.928132e-04 -9.854938e-01 -6.058765e-01 -1.791130e+00 -3.513034e-01 -1.791130e+00 -3.513034e-01 -9.854938e-01 -6.058765e-01 -9.854938e-01 -6.058765e-01 -1.791130e+00 -3.513034e-01 8.825747e-01 -1.040240e-02 -6.296408e-03 5.142586e-03 -1.182925e-02 1.768556e-02 -1.143145e-01 -2.955477e+00 2.732183e-01 -1.875591e+00 2.732183e-01 -1.875591e+00 -1.143145e-01 -2.955477e+00 -1.143145e-01 -2.955477e+00 2.732183e-01 -1.875591e+00 1.217074e-01 3.949077e-02 
-1.520652e-01 5.494426e-01 -3.176019e-04 2.356888e-04 -6.576167e-04 6.617317e-04 -9.873927e-01 -6.335926e-01 -1.782163e+00 -3.800998e-01 -1.782163e+00 -3.800998e-01 -9.873927e-01 -6.335926e-01 -9.873927e-01 -6.335926e-01 -1.782163e+00 -3.800998e-01 8.444419e-01 -1.114888e-02 -7.209450e-03 6.265327e-03 -1.293564e-02 1.560124e-02 -2.603416e-01 -2.598334e+00 1.476849e+00 -3.798818e+00 1.476849e+00 -3.798818e+00 -2.603416e-01 -2.598334e+00 -2.603416e-01 -2.598334e+00 1.476849e+00 -3.798818e+00 1.875769e-01 -8.279953e-01 
-1.437288e-01 5.493260e-01 -3.969012e-04 3.049083e-04 -7.974755e-04 7.984685e-04 -9.906119e-01 -6.580274e-01 -1.762528e+00 -4.254367e-01 -1.762528e+00 -4.254367e-01 -9.906119e-01 -6.580274e-01 -9.906119e-01 -6.580274e-01 -1.762528e+00 -4.254367e-01 8.260879e-01 -1.215891e-02 -8.649694e-03 7.514330e-03 -1.510641e-02 1.161833e-02 -3.796635e-01 -2.296667e+00 2.404123e+00 -5.177613e+00 2.404123e+00 -5.177613e+00 -3.796635e-01 -2.296667e+00 -3.796635e-01 -2.296667e+00 2.404123e+00 -5.177613e+00 2.596513e-01 -1.894445e+00 
-1.354884e-01 5.492003e-01 -4.894763e-04 3.833668e-04 -9.593168e-04 8.946412e-04 -9.949188e-01 -6.796680e-01 -1.734908e+00 -4.820078e-01 -1.734908e+00 -4.820078e-01 -9.949188e-01 -6.796680e-01 -9.949188e-01 -6.796680e-01 -1.734908e+00 -4.820078e-01 8.240770e-01 -1.292002e-02 -9.779990e-03 7.979258e-03 -1.717218e-02 7.772936e-03 -4.787608e-01 -2.037733e+00 3.084101e+00 -6.065163e+00 3.084101e+00 -6.065163e+00 -4.787608e-01 -2.037733e+00 -4.787608e-01 -2.037733e+00 3.084101e+00 -6.065163e+00 3.224884e-01 -3.035675e+00 
-1.272275e-01 5.490692e-01 -5.909139e-04 4.582525e-04 -1.138545e-03 9.593678e-04 -1.000135e+00 -6.988945e-01 -1.701449e+00 -5.455317e-01 -1.701449e+00 -5.455317e-01 -1.000135e+00 -6.988945e-01 -1.000135e+00 -6.988945e-01 -1.701449e+00 -5.455317e-01 8.276477e-01 -1.320234e-02 -1.044551e-02 6.528036e-03 -1.855123e-02 5.538835e-03 -5.621990e-01 -1.812595e+00 3.582957e+00 -6.589368e+00 3.582957e+00 -6.589368e+00 -5.621990e-01 -1.812595e+00 -5.621990e-01 -1.812595e+00 3.582957e+00 -6.589368e+00 3.642589e-01 -4.110826e+00 
-1.189772e-01 5.489377e-01 -6.978382e-04 5.058811e-04 -1.328592e-03 1.009626e-03 -1.006122e+00 -7.160107e-01 -1.663660e+00 -6.129577e-01 -1.663660e+00 -6.129577e-01 -1.006122e+00 -7.160107e-01 -1.006122e+00 -7.160107e-01 -1.663660e+00 -6.129577e-01 8.197167e-01 -1.308118e-02 -1.094223e-02 3.077659e-03 -1.939098e-02 4.443383e-03 -6.333199e-01 -1.614740e+00 3.958059e+00 -6.861098e+00 3.958059e+00 -6.861098e+00 -6.333199e-01 -1.614740e+00 -6.333199e-01 -1.614740e+00 3.958059e+00 -6.861098e+00 3.893974e-01 -4.910996e+00 
-1.108624e-01 5.488069e-01 -8.095377e-04 5.275214e-04 -1.525274e-03 1.048391e-03 -1.012769e+00 -7.312638e-01 -1.622567e+00 -6.821685e-01 -1.622567e+00 -6.821685e-01 -1.012769e+00 -7.312638e-01 -1.012769e+00 -7.312638e-01 -1.622567e+00 -6.821685e-01 8.028826e-01 -1.309778e-02 -1.137457e-02 1.511919e-03 -1.991482e-02 3.412513e-03 -6.946485e-01 -1.439271e+00 4.248984e+00 -6.956336e+00 4.248984e+00 -6.956336e+00 -6.946485e-01 -1.439271e+00 -6.946485e-01 -1.439271e+00 4.248984e+00 -6.956336e+00 4.111785e-01 -5.508802e+00 
-1.029194e-01 5.486758e-01 -9.248833e-04 5.381273e-04 -1.726350e-03 1.079286e-03 -1.019989e+00 -7.448580e-01 -1.578875e+00 -7.516585e-01 -1.578875e+00 -7.516585e-01 -1.019989e+00 -7.448580e-01 -1.019989e+00 -7.448580e-01 -1.578875e+00 -7.516585e-01 7.858603e-01 -1.312870e-02 -1.167384e-02 6.389652e-04 -2.027270e-02 2.804578e-03 -7.481433e-01 -1.282403e+00 4.480944e+00 -6.923174e+00 4.480944e+00 -6.923174e+00 -7.481433e-01 -1.282403e+00 -7.481433e-01 -1.282403e+00 4.480944e+00 -6.923174e+00 4.328972e-01 -6.042107e+00 
-9.514134e-02 5.485445e-01 -1.042637e-03 5.405256e-04 -1.930189e-03 1.104923e-03 -1.027711e+00 -7.569638e-01 -1.533092e+00 -8.203043e-01 -1.533092e+00 -8.203043e-01 -1.027711e+00 -7.569638e-01 -1.027711e+00 -7.569638e-01 -1.533092e+00 -8.203043e-01 7.699680e-01 -1.311240e-02 -1.185949e-02 -1.551810e-04 -2.046937e-02 2.336936e-03 -7.953591e-01 -1.141144e+00 4.669455e+00 -6.791336e+00 4.669455e+00 -6.791336e+00 -7.953591e-01 -1.141144e+00 -7.953591e-01 -1.141144e+00 4.669455e+00 -6.791336e+00 4.547280e-01 -6.538790e+00 
-8.751575e-02 5.484137e-01 -1.161765e-03 5.350331e-04 -2.135272e-03 1.126198e-03 -1.035879e+00 -7.677248e-01 -1.485600e+00 -8.872181e-01 -1.485600e+00 -8.872181e-01 -1.035879e+00 -7.677248e-01 -1.035879e+00 -7.677248e-01 -1.485600e+00 -8.872181e-01 7.553686e-01 -1.305268e-02 -1.195183e-02 -9.441351e-04 -2.052523e-02 1.924143e-03 -8.375545e-01 -1.013078e+00 4.823703e+00 -6.579142e+00 4.823703e+00 -6.579142e+00 -8.375545e-01 -1.013078e+00 -8.375545e-01 -1.013078e+00 4.823703e+00 -6.579142e+00 4.766026e-01 -7.004949e+00 
-8.002950e-02 5.482836e-01 -1.281416e-03 5.215969e-04 -2.340288e-03 1.143463e-03 -1.044449e+00 -7.772627e-01 -1.436715e+00 -9.516575e-01 -1.436715e+00 -9.516575e-01 -1.044449e+00 -7.772627e-01 -1.044449e+00 -7.772627e-01 -1.436715e+00 -9.516575e-01 7.421047e-01 -1.295468e-02 -1.196543e-02 -1.745359e-03 -2.045747e-02 1.531994e-03 -8.757666e-01 -8.962166e-01 4.948641e+00 -6.297946e+00 4.948641e+00 -6.297946e+00 -8.757666e-01 -8.962166e-01 -8.757666e-01 -8.962166e-01 4.948641e+00 -6.297946e+00 4.984333e-01 -7.439792e+00 
-7.266914e-02 5.481547e-01 -1.400838e-03 5.000498e-04 -2.544034e-03 1.156822e-03 -1.053384e+00 -7.856809e-01 -1.386718e+00 -1.012971e+00 -1.386718e+00 -1.012971e+00 -1.053384e+00 -7.856809e-01 -1.053384e+00 -7.856809e-01 -1.386718e+00 -1.012971e+00 7.301916e-01 -1.281949e-02 -1.190701e-02 -2.567603e-03 -2.027222e-02 1.139378e-03 -9.108638e-01 -7.888981e-01 5.046233e+00 -5.954889e+00 5.046233e+00 -5.954889e+00 -9.108638e-01 -7.888981e-01 -9.108638e-01 -7.888981e-01 5.046233e+00 -5.954889e+00 5.201348e-01 -7.838483e+00 
-6.542117e-02 5.480273e-01 -1.519313e-03 4.701710e-04 -2.745321e-03 1.166205e-03 -1.062658e+00 -7.930677e-01 -1.335882e+00 -1.070565e+00 -1.335882e+00 -1.070565e+00 -1.062658e+00 -7.930677e-01 -1.062658e+00 -7.930677e-01 -1.335882e+00 -1.070565e+00 7.196290e-01 -1.264464e-02 -1.177577e-02 -3.411934e-03 -1.996459e-02 7.346427e-04 -9.435838e-01 -6.897104e-01 5.116201e+00 -5.554646e+00 5.116201e+00 -5.554646e+00 -9.435838e-01 -6.897104e-01 -9.435838e-01 -6.897104e-01 5.116201e+00 -5.554646e+00 5.416240e-01 -8.192944e+00 
-5.827211e-02 5.479019e-01 -1.636081e-03 4.317580e-04 -2.942858e-03 1.171452e-03 -1.072250e+00 -7.994981e-01 -1.284493e+00 -1.123885e+00 -1.284493e+00 -1.123885e+00 -1.072250e+00 -7.994981e-01 -1.072250e+00 -7.994981e-01 -1.284493e+00 -1.123885e+00 7.104074e-01 -1.242501e-02 -1.156551e-02 -4.274314e-03 -1.952186e-02 3.120892e-04 -9.745624e-01 -5.974356e-01 5.156516e+00 -5.100586e+00 5.156516e+00 -5.100586e+00 -9.745624e-01 -5.974356e-01 -9.745624e-01 -5.974356e-01 5.156516e+00 -5.100586e+00 5.628185e-01 -8.492821e+00 
-5.120863e-02 5.477790e-01 -1.750310e-03 3.846777e-04 -3.135216e-03 1.172389e-03 -1.082145e+00 -8.050359e-01 -1.232862e+00 -1.172407e+00 -1.232862e+00 -1.172407e+00 -1.082145e+00 -8.050359e-01 -1.082145e+00 -8.050359e-01 -1.232862e+00 -1.172407e+00 7.025118e-01 -1.215418e-02 -1.126708e-02 -5.144676e-03 -1.892702e-02 -1.277281e-04 -1.004355e+00 -5.110085e-01 5.163784e+00 -4.595605e+00 5.163784e+00 -4.595605e+00 -1.004355e+00 -5.110085e-01 -1.004355e+00 -5.110085e-01 5.163784e+00 -4.595605e+00 5.836350e-01 -8.726810e+00 
-4.421756e-02 5.476591e-01 -1.861070e-03 3.289334e-04 -3.320788e-03 1.168885e-03 -1.092335e+00 -8.097346e-01 -1.181342e+00 -1.215637e+00 -1.181342e+00 -1.215637e+00 -1.092335e+00 -8.097346e-01 -1.092335e+00 -8.097346e-01 -1.181342e+00 -1.215637e+00 6.959232e-01 -1.182560e-02 -1.086983e-02 -6.005223e-03 -1.816131e-02 -5.760261e-04 -1.033452e+00 -4.294840e-01 5.133626e+00 -4.042737e+00 5.133626e+00 -4.042737e+00 -1.033452e+00 -4.294840e-01 -1.033452e+00 -4.294840e-01 5.133626e+00 -4.042737e+00 6.039899e-01 -8.883415e+00 
-3.728590e-02 5.475427e-01 -1.967329e-03 2.647433e-04 -3.497788e-03 1.160939e-03 -1.102814e+00 -8.136391e-01 -1.130331e+00 -1.253114e+00 -1.130331e+00 -1.253114e+00 -1.102814e+00 -8.136391e-01 -1.102814e+00 -8.136391e-01 -1.130331e+00 -1.253114e+00 6.906239e-01 -1.143456e-02 -1.036487e-02 -6.830516e-03 -1.720925e-02 -1.014488e-03 -1.062294e+00 -3.520117e-01 5.061120e+00 -3.445638e+00 5.061120e+00 -3.445638e+00 -1.062294e+00 -3.520117e-01 -1.062294e+00 -3.520117e-01 5.061120e+00 -3.445638e+00 6.238002e-01 -8.952233e+00 
-3.040084e-02 5.474306e-01 -2.067991e-03 1.926088e-04 -3.664318e-03 1.148776e-03 -1.113581e+00 -8.167858e-01 -1.080277e+00 -1.284418e+00 -1.080277e+00 -1.284418e+00 -1.113581e+00 -8.167858e-01 -1.113581e+00 -8.167858e-01 -1.080277e+00 -1.284418e+00 6.866028e-01 -1.098025e-02 -9.748959e-03 -7.589365e-03 -1.606446e-02 -1.416147e-03 -1.091281e+00 -2.778156e-01 4.941330e+00 -2.808932e+00 4.941330e+00 -2.808932e+00 -1.091281e+00 -2.778156e-01 -1.091281e+00 -2.778156e-01 4.941330e+00 -2.808932e+00 6.429899e-01 -8.925457e+00 
