0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.817353e-12 9.339371e-13 0.000000e+00 0.000000e+00 0.000000e+00 2.887736e-14 
3.367255e-11 4.075344e-11 0.000000e+00 0.000000e+00 0.000000e+00 8.959490e-11 
-2.637200e-11 6.381956e-11 0.000000e+00 0.000000e+00 0.000000e+00 2.700705e-10 
3.172970e-10 -2.193636e-12 0.000000e+00 0.000000e+00 0.000000e+00 -1.652519e-10 
-8.492840e-10 -5.657096e-10 0.000000e+00 0.000000e+00 0.000000e+00 -6.208608e-10 
-1.555273e-09 -1.046728e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.197617e-09 
-1.594518e-09 -1.498091e-09 0.000000e+00 0.000000e+00 0.000000e+00 -3.622872e-09 
-3.531952e-09 -1.467910e-09 0.000000e+00 0.000000e+00 0.000000e+00 -8.278059e-10 
-2.412478e-09 -1.342696e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.938593e-09 
-4.444535e-09 5.866653e-09 0.000000e+00 0.000000e+00 0.000000e+00 2.029587e-08 
-8.388104e-10 -9.199809e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.703316e-08 
-3.193701e-09 -1.541894e-09 0.000000e+00 0.000000e+00 0.000000e+00 -1.767819e-10 
4.727644e-10 -1.776720e-09 0.000000e+00 0.000000e+00 0.000000e+00 -5.098100e-09 
-5.375379e-09 4.003752e-09 0.000000e+00 0.000000e+00 0.000000e+00 2.076234e-08 
-2.218485e-09 1.359376e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.167192e-08 
-5.083646e-09 -2.957312e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.101734e-09 
-4.842549e-09 1.032132e-09 0.000000e+00 0.000000e+00 0.000000e+00 4.462502e-09 
-1.278829e-08 1.171188e-08 0.000000e+00 0.000000e+00 0.000000e+00 7.080096e-08 
-1.403546e-09 -1.430862e-09 0.000000e+00 0.000000e+00 0.000000e+00 -2.174526e-08 
8.383973e-09 2.726756e-08 0.000000e+00 0.000000e+00 0.000000e+00 9.929858e-08 
-1.481312e-09 -4.546494e-08 0.000000e+00 0.000000e+00 0.000000e+00 -1.516732e-07 
-3.802782e-09 -1.347552e-09 0.000000e+00 0.000000e+00 0.000000e+00 -3.136713e-08 
1.662848e-08 1.196904e-08 0.000000e+00 0.000000e+00 0.000000e+00 4.063075e-09 
-7.679782e-09 6.765756e-08 0.000000e+00 0.000000e+00 0.000000e+00 2.243397e-07 
4.617446e-09 7.717414e-09 0.000000e+00 0.000000e+00 0.000000e+00 1.764531e-08 
-4.711930e-09 -3.840768e-08 0.000000e+00 0.000000e+00 0.000000e+00 -6.508750e-08 
-3.378880e-08 3.284750e-08 0.000000e+00 0.000000e+00 0.000000e+00 1.458193e-07 
-2.113248e-08 -4.130723e-08 0.000000e+00 0.000000e+00 0.000000e+00 -5.112128e-08 
