0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
0.000000e+00 1.557753e-11 -1.556376e-11 1.376810e-14 
0.000000e+00 8.661811e-10 -8.649851e-10 1.195989e-12 
0.000000e+00 8.564540e-09 -8.776588e-09 -2.120484e-10 
0.000000e+00 4.206896e-08 -4.237346e-08 -3.045013e-10 
0.000000e+00 1.412840e-07 -1.432889e-07 -2.004887e-09 
0.000000e+00 3.751218e-07 -3.778311e-07 -2.709258e-09 
0.000000e+00 8.503431e-07 -8.541192e-07 -3.776102e-09 
0.000000e+00 1.723492e-06 -1.728485e-06 -4.992968e-09 
0.000000e+00 3.216856e-06 -3.222279e-06 -5.423303e-09 
0.000000e+00 5.639736e-06 -5.645580e-06 -5.844453e-09 
0.000000e+00 9.414811e-06 -9.421401e-06 -6.590468e-09 
0.000000e+00 1.510938e-05 -1.511681e-05 -7.433266e-09 
0.000000e+00 2.347098e-05 -2.347906e-05 -8.081628e-09 
0.000000e+00 3.546628e-05 -3.547482e-05 -8.535164e-09 
0.000000e+00 5.232177e-05 -5.233076e-05 -8.993698e-09 
0.000000e+00 7.556473e-05 -7.557430e-05 -9.565087e-09 
0.000000e+00 1.070636e-04 -1.070739e-04 -1.026322e-08 
0.000000e+00 1.490658e-04 -1.490767e-04 -1.090288e-08 
0.000000e+00 2.042310e-04 -2.042427e-04 -1.168566e-08 
0.000000e+00 2.756604e-04 -2.756729e-04 -1.247509e-08 
0.000000e+00 3.669176e-04 -3.669307e-04 -1.311864e-08 
0.000000e+00 4.820424e-04 -4.820564e-04 -1.399681e-08 
0.000000e+00 6.255570e-04 -6.255714e-04 -1.442838e-08 
0.000000e+00 8.024586e-04 -8.024740e-04 -1.538083e-08 
0.000000e+00 1.018208e-03 -1.018224e-03 -1.588893e-08 
0.000000e+00 1.278701e-03 -1.278718e-03 -1.714231e-08 
0.000000e+00 1.590235e-03 -1.590253e-03 -1.796143e-08 
0.000000e+00 1.959464e-03 -1.959482e-03 -1.825462e-08 
